# Light Pollution Monitoring Data Format 1.0,,,,,,,,,
# URL: http://www.darksky.org/measurements,,,,,,,,,
# Number of header lines: 42,,,,,,,,,
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/,,,,,,,,,
# Device type: SQM-LU-DL-R1,,,,,,,,,
# Instrument ID: KishwauketoeSQM,,,,,,,,,
# Data supplier:,,,,,,,,,
# Location name: GLAS Office,,,,,,,,,
"# Position (lat, lon, elev(m)): 42.5781, -88.5409, 879",,,,,,,,,
# Local timezone: America/Chicago,,,,,,,,,
# Time Synchronization:,,,,,,,,,
# Moving / Stationary position: STATIONARY,,,,,,,,,
# Moving / Fixed look direction: FIXED,,,,,,,,,
# Number of channels: 1,,,,,,,,,
# Filters per channel:,,,,,,,,,
# Measurement direction per channel:,,,,,,,,,
# Field of view (degrees):,,,,,,,,,
# Number of fields per line: 5,,,,,,,,,
# SQM serial number: 5123,,,,,,,,,
# SQM hardware identity: AB0JOGEO,,,,,,,,,
# SQM firmware version: 4-6-76,,,,,,,,,
# SQM cover offset value: -.11,,,,,,,,,
"# SQM readout test ix (Information): i,00000004,00000006,00000076,00005123",,,,,,,,,
"# SQM readout test rx (Reading): r, 09.55m,0000012997Hz,0000000000c,0000000.000s, 019.6C",,,,,,,,,
"# SQM readout test cx (Calibration): c,00000019.84m,0000140.239s, 020.3C,00000008.71m, 021.2C",,,,,,,,,
"# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m",,,,,,,,,
# DL time difference (seconds): 6,,,,,,,,,
# DL retrieved at (UTC): 2023-11-09T21:40:54.595,,,,,,,,,
# DL trigger seconds : 0,,,,,,,,,
# DL trigger minutes : 255,,,,,,,,,
# DL trigger threshold : 0,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# Comment:,,,,,,,,,
# UDM version: 1.0.0.337,,,,,,,,,
# UDM setting: DL binary retrieve,,,,,,,,,
# blank line,,,,,,,,,
"# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type, MoonPhaseDeg, MoonElevDeg, MoonIllum, MoonAzimuth",,,,,,,,,
# YYYY-MM-DDTHH:mm:ss.fff,YYYY-MM-DDTHH:mm:ss.fff,Celsius,Volts,mag/arcsec^2,Init/Subs,Degrees,Degrees,Percent,Degrees
# END OF HEADER,,,,,,,,,
2023-09-28 21:25:05,2023-09-28 16:25:05,20.3,5.34,0,1,,,,
2023-09-28 21:30:05,2023-09-28 16:30:05,19.9,5.34,0,1,,,,
2023-09-28 21:35:05,2023-09-28 16:35:05,20.3,5.34,0,1,,,,
2023-09-28 21:40:05,2023-09-28 16:40:05,19.9,5.34,0,1,,,,
2023-09-28 21:45:05,2023-09-28 16:45:05,19.9,5.34,0,1,,,,
2023-09-28 21:50:05,2023-09-28 16:50:05,19.6,5.34,0,1,,,,
2023-09-28 21:55:05,2023-09-28 16:55:05,19.3,5.34,0,1,,,,
2023-09-28 22:00:05,2023-09-28 17:00:05,19.3,5.34,0,1,,,,
2023-09-28 22:05:05,2023-09-28 17:05:05,18.6,5.32,0,1,,,,
2023-09-28 22:10:05,2023-09-28 17:10:05,18.6,5.31,0,1,,,,
2023-09-28 22:15:05,2023-09-28 17:15:05,19,5.26,0,1,,,,
2023-09-28 22:20:05,2023-09-28 17:20:05,18.6,5.22,0,1,,,,
2023-09-28 22:25:05,2023-09-28 17:25:05,18.6,5.21,0,1,,,,
2023-09-28 22:30:05,2023-09-28 17:30:05,18,5.18,0,1,,,,
2023-09-28 22:35:05,2023-09-28 17:35:05,18,5.17,0,1,,,,
2023-09-28 22:40:05,2023-09-28 17:40:05,17.7,5.15,0,1,,,,
2023-09-28 22:45:05,2023-09-28 17:45:05,17.4,5.13,0,1,,,,
2023-09-28 22:50:05,2023-09-28 17:50:05,17,5.12,0,1,,,,
2023-09-28 22:55:05,2023-09-28 17:55:05,16.7,5.12,0,1,,,,
2023-09-28 23:00:05,2023-09-28 18:00:05,17,5.09,0,1,,,,
2023-09-28 23:05:05,2023-09-28 18:05:05,17,5.08,0,1,,,,
2023-09-28 23:10:05,2023-09-28 18:10:05,16.4,5.06,0,1,,,,
2023-09-28 23:15:05,2023-09-28 18:15:05,15.7,5.06,0,1,,,,
2023-09-28 23:20:05,2023-09-28 18:20:05,16.1,5.05,0,1,,,,
2023-09-28 23:25:05,2023-09-28 18:25:05,16.1,5.05,6.11,1,,,,
2023-09-28 23:30:05,2023-09-28 18:30:05,15.7,5.05,6.45,1,,,,
2023-09-28 23:35:05,2023-09-28 18:35:05,15.7,5.05,6.83,1,,,,
2023-09-28 23:40:05,2023-09-28 18:40:05,14.8,5.05,7.32,1,,,,
2023-09-28 23:45:05,2023-09-28 18:45:05,14.8,5.05,7.97,1,,,,
2023-09-28 23:50:05,2023-09-28 18:50:05,15.1,5.05,8.63,1,,,,
2023-09-28 23:55:05,2023-09-28 18:55:05,15.1,5.05,9.55,1,,,,
2023-09-29 0:00:05,2023-09-28 19:00:05,15.1,5.05,10.6,1,,,,
2023-09-29 0:05:05,2023-09-28 19:05:05,14.8,5.04,11.85,1,,,,
2023-09-29 0:10:05,2023-09-28 19:10:05,14.8,5.04,13.15,1,,,,
2023-09-29 0:15:05,2023-09-28 19:15:05,14.8,5.04,14.34,1,,,,
2023-09-29 0:20:05,2023-09-28 19:20:05,14.5,5.04,15.53,1,,,,
2023-09-29 0:25:05,2023-09-28 19:25:05,14.1,5.04,16.51,1,,,,
2023-09-29 0:30:05,2023-09-28 19:30:05,14.1,5.03,17.32,1,,,,
2023-09-29 0:35:05,2023-09-28 19:35:05,13.8,5.03,17.9,1,,,,
2023-09-29 0:40:05,2023-09-28 19:40:05,13.8,5.03,18.19,1,,,,
2023-09-29 0:45:05,2023-09-28 19:45:05,13.5,5.03,18.41,1,,,,
2023-09-29 0:50:05,2023-09-28 19:50:05,13.5,5.03,18.54,1,,,,
2023-09-29 0:55:05,2023-09-28 19:55:05,13.2,5.03,18.57,1,,,,
2023-09-29 1:00:05,2023-09-28 20:00:05,13.2,5.03,18.55,1,,,,
2023-09-29 1:05:05,2023-09-28 20:05:05,12.8,5.03,18.53,1,,,,
2023-09-29 1:10:05,2023-09-28 20:10:05,12.8,5.03,18.5,1,,,,
2023-09-29 1:15:05,2023-09-28 20:15:05,12.8,5.03,18.51,1,,,,
2023-09-29 1:20:05,2023-09-28 20:20:05,12.5,5.03,18.48,1,,,,
2023-09-29 1:25:05,2023-09-28 20:25:05,12.5,5.03,18.48,1,,,,
2023-09-29 1:30:05,2023-09-28 20:30:05,12.2,5.03,18.43,1,,,,
2023-09-29 1:35:05,2023-09-28 20:35:05,12.2,5.03,18.4,1,,,,
2023-09-29 1:40:05,2023-09-28 20:40:05,12.2,5.03,18.39,1,,,,
2023-09-29 1:45:05,2023-09-28 20:45:05,11.9,5.01,18.28,1,,,,
2023-09-29 1:50:05,2023-09-28 20:50:05,11.9,5.01,18.27,1,,,,
2023-09-29 1:55:05,2023-09-28 20:55:05,11.6,5.01,18.25,1,,,,
2023-09-29 2:00:05,2023-09-28 21:00:05,11.6,5.01,18.22,1,,,,
2023-09-29 2:05:05,2023-09-28 21:05:05,11.6,5.01,18.23,1,,,,
2023-09-29 2:10:05,2023-09-28 21:10:05,11.2,5.01,18.17,1,,,,
2023-09-29 2:15:05,2023-09-28 21:15:05,11.2,5.01,18.15,1,,,,
2023-09-29 2:20:05,2023-09-28 21:20:05,11.2,5.01,18.11,1,,,,
2023-09-29 2:25:05,2023-09-28 21:25:05,11.2,5.01,18.04,1,,,,
2023-09-29 2:30:05,2023-09-28 21:30:05,11.2,5.01,17.96,1,,,,
2023-09-29 2:35:05,2023-09-28 21:35:05,11.2,5.01,17.9,1,,,,
2023-09-29 2:40:05,2023-09-28 21:40:05,11.2,5,17.89,1,,,,
2023-09-29 2:45:05,2023-09-28 21:45:05,10.9,5,17.86,1,,,,
2023-09-29 2:50:05,2023-09-28 21:50:05,10.9,5,17.85,1,,,,
2023-09-29 2:55:05,2023-09-28 21:55:05,10.9,5,17.84,1,,,,
2023-09-29 3:00:05,2023-09-28 22:00:05,10.9,5,17.8,1,,,,
2023-09-29 3:05:05,2023-09-28 22:05:05,10.6,5,17.76,1,,,,
2023-09-29 3:10:05,2023-09-28 22:10:05,10.6,5,17.76,1,,,,
2023-09-29 3:15:05,2023-09-28 22:15:05,10.6,5,17.74,1,,,,
2023-09-29 3:20:05,2023-09-28 22:20:05,10.6,5,17.72,1,,,,
2023-09-29 3:25:05,2023-09-28 22:25:05,10.6,5,17.66,1,,,,
2023-09-29 3:30:05,2023-09-28 22:30:05,10.6,5,17.62,1,,,,
2023-09-29 3:35:05,2023-09-28 22:35:05,10.3,5,17.65,1,,,,
2023-09-29 3:40:05,2023-09-28 22:40:05,10.3,5,17.58,1,,,,
2023-09-29 3:45:05,2023-09-28 22:45:05,10.3,5,17.51,1,,,,
2023-09-29 3:50:05,2023-09-28 22:50:05,10.3,5,17.5,1,,,,
2023-09-29 3:55:05,2023-09-28 22:55:05,10.3,4.99,17.49,1,,,,
2023-09-29 4:00:05,2023-09-28 23:00:05,10.3,5,17.43,1,,,,
2023-09-29 4:05:05,2023-09-28 23:05:05,10.3,4.99,17.39,1,,,,
2023-09-29 4:10:05,2023-09-28 23:10:05,10.3,4.99,17.29,1,,,,
2023-09-29 4:15:05,2023-09-28 23:15:05,10.3,4.99,17.3,1,,,,
2023-09-29 4:20:05,2023-09-28 23:20:05,10.3,4.99,17.41,1,,,,
2023-09-29 4:25:05,2023-09-28 23:25:05,10.3,4.99,17.44,1,,,,
2023-09-29 4:30:05,2023-09-28 23:30:05,10.3,4.99,17.41,1,,,,
2023-09-29 4:35:05,2023-09-28 23:35:05,9.9,4.99,17.36,1,,,,
2023-09-29 4:40:05,2023-09-28 23:40:05,9.9,4.99,17.31,1,,,,
2023-09-29 4:45:05,2023-09-28 23:45:05,9.6,4.99,17.3,1,,,,
2023-09-29 4:50:05,2023-09-28 23:50:05,9.6,4.99,17.29,1,,,,
2023-09-29 4:55:05,2023-09-28 23:55:05,9.3,4.99,17.29,1,,,,
2023-09-29 5:00:05,2023-09-29 0:00:05,9.3,4.99,17.27,1,,,,
2023-09-29 5:05:05,2023-09-29 0:05:05,9,4.99,17.21,1,,,,
2023-09-29 5:10:05,2023-09-29 0:10:05,9,4.99,17.15,1,,,,
2023-09-29 5:15:05,2023-09-29 0:15:05,9,4.99,17.21,1,,,,
2023-09-29 5:20:05,2023-09-29 0:20:05,9,4.99,17.18,1,,,,
2023-09-29 5:25:05,2023-09-29 0:25:05,8.7,4.99,17.21,1,,,,
2023-09-29 5:30:05,2023-09-29 0:30:05,8.7,4.99,17.21,1,,,,
2023-09-29 5:35:05,2023-09-29 0:35:05,8.7,4.99,17.22,1,,,,
2023-09-29 5:40:05,2023-09-29 0:40:05,8.7,4.99,17.12,1,,,,
2023-09-29 5:45:05,2023-09-29 0:45:05,8.7,4.97,17.17,1,,,,
2023-09-29 5:50:05,2023-09-29 0:50:05,8.7,4.97,17.11,1,,,,
2023-09-29 5:55:05,2023-09-29 0:55:05,8.7,4.99,16.84,1,,,,
2023-09-29 6:00:05,2023-09-29 1:00:05,8.7,4.97,16.73,1,,,,
2023-09-29 6:05:05,2023-09-29 1:05:05,8.7,4.97,16.63,1,,,,
2023-09-29 6:10:05,2023-09-29 1:10:05,8.7,4.97,16.52,1,,,,
2023-09-29 6:15:05,2023-09-29 1:15:05,9,4.97,16.64,1,,,,
2023-09-29 6:20:05,2023-09-29 1:20:05,9,4.97,16.67,1,,,,
2023-09-29 6:25:05,2023-09-29 1:25:05,9,4.97,16.67,1,,,,
2023-09-29 6:30:05,2023-09-29 1:30:05,9,4.97,16.79,1,,,,
2023-09-29 6:35:05,2023-09-29 1:35:05,9,4.97,16.81,1,,,,
2023-09-29 6:40:05,2023-09-29 1:40:05,9,4.97,16.9,1,,,,
2023-09-29 6:45:05,2023-09-29 1:45:05,9,4.97,17.14,1,,,,
2023-09-29 6:50:05,2023-09-29 1:50:05,9,4.96,17.24,1,,,,
2023-09-29 6:55:05,2023-09-29 1:55:05,8.7,4.97,17.3,1,,,,
2023-09-29 7:00:05,2023-09-29 2:00:05,8.7,4.97,17.29,1,,,,
2023-09-29 7:05:05,2023-09-29 2:05:05,8.7,4.97,17.33,1,,,,
2023-09-29 7:10:05,2023-09-29 2:10:05,8.3,4.96,17.33,1,,,,
2023-09-29 7:15:05,2023-09-29 2:15:05,8.3,4.96,17.35,1,,,,
2023-09-29 7:20:05,2023-09-29 2:20:05,8.3,4.96,17.39,1,,,,
2023-09-29 7:25:05,2023-09-29 2:25:05,8,4.96,17.41,1,,,,
2023-09-29 7:30:05,2023-09-29 2:30:05,8,4.96,17.42,1,,,,
2023-09-29 7:35:05,2023-09-29 2:35:05,8,4.96,17.43,1,,,,
2023-09-29 7:40:05,2023-09-29 2:40:05,8,4.96,16.79,1,,,,
2023-09-29 7:45:05,2023-09-29 2:45:05,8,4.96,17.43,1,,,,
2023-09-29 7:50:05,2023-09-29 2:50:05,8.3,4.96,17.41,1,,,,
2023-09-29 7:55:05,2023-09-29 2:55:05,8,4.96,17.43,1,,,,
2023-09-29 8:00:05,2023-09-29 3:00:05,8,4.96,17.34,1,,,,
2023-09-29 8:05:05,2023-09-29 3:05:05,8,4.96,16.75,1,,,,
2023-09-29 8:10:05,2023-09-29 3:10:05,8.3,4.96,17.42,1,,,,
2023-09-29 8:15:05,2023-09-29 3:15:05,8.3,4.96,17.65,1,,,,
2023-09-29 8:20:05,2023-09-29 3:20:05,8.3,4.96,17.69,1,,,,
2023-09-29 8:25:05,2023-09-29 3:25:05,8.3,4.96,17.72,1,,,,
2023-09-29 8:30:05,2023-09-29 3:30:05,8.3,4.96,17.74,1,,,,
2023-09-29 8:35:05,2023-09-29 3:35:05,8.3,4.96,17.77,1,,,,
2023-09-29 8:40:05,2023-09-29 3:40:05,8.3,4.96,17.81,1,,,,
2023-09-29 8:45:05,2023-09-29 3:45:05,8.3,4.96,17.81,1,,,,
2023-09-29 8:50:05,2023-09-29 3:50:05,8.3,4.96,17.69,1,,,,
2023-09-29 8:55:05,2023-09-29 3:55:05,8,4.95,17.27,1,,,,
2023-09-29 9:00:05,2023-09-29 4:00:05,8,4.95,16.85,1,,,,
2023-09-29 9:05:05,2023-09-29 4:05:05,8.3,4.95,16.83,1,,,,
2023-09-29 9:10:05,2023-09-29 4:10:05,8.3,4.95,16.95,1,,,,
2023-09-29 9:15:05,2023-09-29 4:15:05,8.7,4.95,17.42,1,,,,
2023-09-29 9:20:05,2023-09-29 4:20:05,8.7,4.95,17.36,1,,,,
2023-09-29 9:25:05,2023-09-29 4:25:05,9,4.95,18.09,1,,,,
2023-09-29 9:30:05,2023-09-29 4:30:05,9,4.95,18.11,1,,,,
2023-09-29 9:35:05,2023-09-29 4:35:05,9,4.95,18.1,1,,,,
2023-09-29 9:40:05,2023-09-29 4:40:05,9,4.95,18.06,1,,,,
2023-09-29 9:45:05,2023-09-29 4:45:05,8.7,4.95,17.97,1,,,,
2023-09-29 9:50:05,2023-09-29 4:50:05,8.7,4.95,17.85,1,,,,
2023-09-29 9:55:05,2023-09-29 4:55:05,8.7,4.95,17.75,1,,,,
2023-09-29 10:00:05,2023-09-29 5:00:05,8.7,4.95,17.65,1,,,,
2023-09-29 10:05:05,2023-09-29 5:05:05,8.7,4.95,17.62,1,,,,
2023-09-29 10:10:05,2023-09-29 5:10:05,8.7,4.95,17.61,1,,,,
2023-09-29 10:15:05,2023-09-29 5:15:05,8.7,4.95,17.73,1,,,,
2023-09-29 10:20:05,2023-09-29 5:20:05,9,4.95,17.87,1,,,,
2023-09-29 10:25:05,2023-09-29 5:25:05,9,4.95,17.83,1,,,,
2023-09-29 10:30:05,2023-09-29 5:30:05,9,4.95,17.84,1,,,,
2023-09-29 10:35:05,2023-09-29 5:35:05,9,4.95,17.84,1,,,,
2023-09-29 10:40:05,2023-09-29 5:40:05,9,4.95,17.97,1,,,,
2023-09-29 10:45:05,2023-09-29 5:45:05,9.3,4.95,17.94,1,,,,
2023-09-29 10:50:05,2023-09-29 5:50:05,9.3,4.95,17.81,1,,,,
2023-09-29 10:55:05,2023-09-29 5:55:05,9.3,4.95,17.43,1,,,,
2023-09-29 11:00:05,2023-09-29 6:00:05,9.3,4.95,16.99,1,,,,
2023-09-29 11:05:05,2023-09-29 6:05:05,9.3,4.95,16.24,1,,,,
2023-09-29 11:10:05,2023-09-29 6:10:05,9.3,4.95,15.31,1,,,,
2023-09-29 11:15:05,2023-09-29 6:15:05,9.6,4.95,14.2,1,,,,
2023-09-29 11:20:05,2023-09-29 6:20:05,9.6,4.95,13.04,1,,,,
2023-09-29 11:25:05,2023-09-29 6:25:05,9.6,4.95,11.84,1,,,,
2023-09-29 11:30:05,2023-09-29 6:30:05,9.6,4.95,10.63,1,,,,
2023-09-29 11:35:05,2023-09-29 6:35:05,9.6,4.95,9.51,1,,,,
2023-09-29 11:40:05,2023-09-29 6:40:05,9.6,4.95,8.56,1,,,,
2023-09-29 11:45:05,2023-09-29 6:45:05,9.6,4.94,7.78,1,,,,
2023-09-29 11:50:05,2023-09-29 6:50:05,9.3,4.94,7.18,1,,,,
2023-09-29 11:55:05,2023-09-29 6:55:05,9.6,4.94,6.74,1,,,,
2023-09-29 12:00:05,2023-09-29 7:00:05,9.6,4.94,6.27,1,,,,
2023-09-29 12:05:05,2023-09-29 7:05:05,9.6,4.95,5.92,1,,,,
2023-09-29 12:10:05,2023-09-29 7:10:05,9.6,4.95,0,1,,,,
2023-09-29 12:15:05,2023-09-29 7:15:05,9.9,4.99,0,1,,,,
2023-09-29 12:20:05,2023-09-29 7:20:05,9.9,5,0,1,,,,
2023-09-29 12:25:05,2023-09-29 7:25:05,9.9,5.03,0,1,,,,
2023-09-29 12:30:05,2023-09-29 7:30:05,10.3,5.04,0,1,,,,
2023-09-29 12:35:05,2023-09-29 7:35:05,10.3,5.08,0,1,,,,
2023-09-29 12:40:05,2023-09-29 7:40:05,10.6,5.13,0,1,,,,
2023-09-29 12:45:05,2023-09-29 7:45:05,10.9,5.24,0,1,,,,
2023-09-29 12:50:05,2023-09-29 7:50:05,10.9,5.27,0,1,,,,
2023-09-29 12:55:05,2023-09-29 7:55:05,11.6,5.26,0,1,,,,
2023-09-29 13:00:05,2023-09-29 8:00:05,11.2,5.28,0,1,,,,
2023-09-29 13:05:05,2023-09-29 8:05:05,11.6,5.3,0,1,,,,
2023-09-29 13:10:05,2023-09-29 8:10:05,12.2,5.27,0,1,,,,
2023-09-29 13:15:05,2023-09-29 8:15:05,12.2,5.31,0,1,,,,
2023-09-29 13:20:05,2023-09-29 8:20:05,12.2,5.32,0,1,,,,
2023-09-29 13:25:05,2023-09-29 8:25:05,12.5,5.34,0,1,,,,
2023-09-29 13:30:05,2023-09-29 8:30:05,12.8,5.34,0,1,,,,
2023-09-29 13:35:05,2023-09-29 8:35:05,13.2,5.34,0,1,,,,
2023-09-29 13:40:05,2023-09-29 8:40:05,13.5,5.34,0,1,,,,
2023-09-29 13:45:05,2023-09-29 8:45:05,13.5,5.34,0,1,,,,
2023-09-29 13:50:05,2023-09-29 8:50:05,13.8,5.34,0,1,,,,
2023-09-29 13:55:05,2023-09-29 8:55:05,14.5,5.34,0,1,,,,
2023-09-29 14:00:05,2023-09-29 9:00:05,14.8,5.34,0,1,,,,
2023-09-29 14:05:05,2023-09-29 9:05:05,15.4,5.34,0,1,,,,
2023-09-29 14:10:05,2023-09-29 9:10:05,16.1,5.34,0,1,,,,
2023-09-29 14:15:05,2023-09-29 9:15:05,16.1,5.34,0,1,,,,
2023-09-29 14:20:05,2023-09-29 9:20:05,16.4,5.34,0,1,,,,
2023-09-29 14:25:05,2023-09-29 9:25:05,17.4,5.34,0,1,,,,
2023-09-29 14:30:05,2023-09-29 9:30:05,18,5.34,0,1,,,,
2023-09-29 14:35:05,2023-09-29 9:35:05,18.6,5.34,0,1,,,,
2023-09-29 14:40:05,2023-09-29 9:40:05,19,5.34,0,1,,,,
2023-09-29 14:45:05,2023-09-29 9:45:05,19,5.34,0,1,,,,
2023-09-29 14:50:05,2023-09-29 9:50:05,19,5.34,0,1,,,,
2023-09-29 14:55:05,2023-09-29 9:55:05,19.6,5.34,0,1,,,,
2023-09-29 15:00:05,2023-09-29 10:00:05,20.3,5.34,0,1,,,,
2023-09-29 15:05:05,2023-09-29 10:05:05,21.2,5.34,0,1,,,,
2023-09-29 15:10:05,2023-09-29 10:10:05,21.9,5.34,0,1,,,,
2023-09-29 15:15:05,2023-09-29 10:15:05,22.5,5.34,0,1,,,,
2023-09-29 15:20:05,2023-09-29 10:20:05,22.8,5.34,0,1,,,,
2023-09-29 15:25:05,2023-09-29 10:25:05,23.5,5.34,0,1,,,,
2023-09-29 15:30:05,2023-09-29 10:30:05,23.5,5.34,0,1,,,,
2023-09-29 15:35:05,2023-09-29 10:35:05,23.8,5.34,0,1,,,,
2023-09-29 15:40:05,2023-09-29 10:40:05,24.8,5.34,0,1,,,,
2023-09-29 15:45:05,2023-09-29 10:45:05,24.8,5.34,0,1,,,,
2023-09-29 15:50:05,2023-09-29 10:50:05,25.1,5.34,0,1,,,,
2023-09-29 15:55:05,2023-09-29 10:55:05,25.7,5.34,0,1,,,,
2023-09-29 16:00:05,2023-09-29 11:00:05,26.7,5.34,0,1,,,,
2023-09-29 16:05:05,2023-09-29 11:05:05,26.7,5.34,0,1,,,,
2023-09-29 16:10:05,2023-09-29 11:10:05,26.7,5.34,0,1,,,,
2023-09-29 16:15:05,2023-09-29 11:15:05,26.4,5.34,0,1,,,,
2023-09-29 16:20:05,2023-09-29 11:20:05,26.4,5.34,0,1,,,,
2023-09-29 16:25:05,2023-09-29 11:25:05,25.1,5.34,0,1,,,,
2023-09-29 16:30:05,2023-09-29 11:30:05,26.4,5.34,0,1,,,,
2023-09-29 16:35:05,2023-09-29 11:35:05,26.4,5.34,0,1,,,,
2023-09-29 16:40:05,2023-09-29 11:40:05,26.4,5.34,0,1,,,,
2023-09-29 16:45:05,2023-09-29 11:45:05,27,5.34,0,1,,,,
2023-09-29 16:50:05,2023-09-29 11:50:05,27,5.34,0,1,,,,
2023-09-29 16:55:05,2023-09-29 11:55:05,26.1,5.34,0,1,,,,
2023-09-29 17:00:05,2023-09-29 12:00:05,25.4,5.34,0,1,,,,
2023-09-29 17:05:05,2023-09-29 12:05:05,25.7,5.34,0,1,,,,
2023-09-29 17:10:05,2023-09-29 12:10:05,25.7,5.34,0,1,,,,
2023-09-29 17:15:05,2023-09-29 12:15:05,26.7,5.34,0,1,,,,
2023-09-29 17:20:05,2023-09-29 12:20:05,27.3,5.34,0,1,,,,
2023-09-29 17:25:05,2023-09-29 12:25:05,28.3,5.32,0,1,,,,
2023-09-29 17:30:05,2023-09-29 12:30:05,28,5.34,0,1,,,,
2023-09-29 17:35:05,2023-09-29 12:35:05,27.7,5.34,0,1,,,,
2023-09-29 17:40:05,2023-09-29 12:40:05,28,5.34,0,1,,,,
2023-09-29 17:45:05,2023-09-29 12:45:05,29,5.34,0,1,,,,
2023-09-29 17:50:05,2023-09-29 12:50:05,29,5.34,0,1,,,,
2023-09-29 17:55:05,2023-09-29 12:55:05,29.3,5.34,0,1,,,,
2023-09-29 18:00:05,2023-09-29 13:00:05,29.6,5.34,0,1,,,,
2023-09-29 18:05:05,2023-09-29 13:05:05,29.3,5.34,0,1,,,,
2023-09-29 18:10:05,2023-09-29 13:10:05,29.3,5.34,0,1,,,,
2023-09-29 18:15:05,2023-09-29 13:15:05,29.3,5.34,0,1,,,,
2023-09-29 18:20:05,2023-09-29 13:20:05,29.6,5.34,0,1,,,,
2023-09-29 18:25:05,2023-09-29 13:25:05,29.6,5.34,0,1,,,,
2023-09-29 18:30:05,2023-09-29 13:30:05,29.9,5.34,0,1,,,,
2023-09-29 18:35:05,2023-09-29 13:35:05,29.6,5.34,0,1,,,,
2023-09-29 18:40:05,2023-09-29 13:40:05,28.6,5.3,0,1,,,,
2023-09-29 18:45:05,2023-09-29 13:45:05,28,5.34,0,1,,,,
2023-09-29 18:50:05,2023-09-29 13:50:05,28,5.34,0,1,,,,
2023-09-29 18:55:05,2023-09-29 13:55:05,28,5.34,0,1,,,,
2023-09-29 19:00:05,2023-09-29 14:00:05,28.6,5.34,0,1,,,,
2023-09-29 19:05:05,2023-09-29 14:05:05,28.3,5.34,0,1,,,,
2023-09-29 19:10:05,2023-09-29 14:10:05,29,5.34,0,1,,,,
2023-09-29 19:15:05,2023-09-29 14:15:05,28.6,5.34,0,1,,,,
2023-09-29 19:20:05,2023-09-29 14:20:05,28.3,5.34,0,1,,,,
2023-09-29 19:25:05,2023-09-29 14:25:05,28.3,5.34,0,1,,,,
2023-09-29 19:30:05,2023-09-29 14:30:05,28.3,5.34,0,1,,,,
2023-09-29 19:35:05,2023-09-29 14:35:05,28,5.34,0,1,,,,
2023-09-29 19:40:05,2023-09-29 14:40:05,28,5.34,0,1,,,,
2023-09-29 19:45:05,2023-09-29 14:45:05,28,5.32,0,1,,,,
2023-09-29 19:50:05,2023-09-29 14:50:05,27.7,5.31,0,1,,,,
2023-09-29 19:55:05,2023-09-29 14:55:05,27.7,5.32,0,1,,,,
2023-09-29 20:00:05,2023-09-29 15:00:05,27.7,5.34,0,1,,,,
2023-09-29 20:05:05,2023-09-29 15:05:05,27.3,5.34,0,1,,,,
2023-09-29 20:10:05,2023-09-29 15:10:05,27.7,5.34,0,1,,,,
2023-09-29 20:15:05,2023-09-29 15:15:05,27.7,5.34,0,1,,,,
2023-09-29 20:20:05,2023-09-29 15:20:05,27,5.19,0,1,,,,
2023-09-29 20:25:05,2023-09-29 15:25:05,26.7,5.21,0,1,,,,
2023-09-29 20:30:05,2023-09-29 15:30:05,25.4,5.19,0,1,,,,
2023-09-29 20:35:05,2023-09-29 15:35:05,24.8,5.27,0,1,,,,
2023-09-29 20:40:05,2023-09-29 15:40:05,24.1,5.34,0,1,,,,
2023-09-29 20:45:05,2023-09-29 15:45:05,23.8,5.24,0,1,,,,
2023-09-29 20:50:05,2023-09-29 15:50:05,23.2,5.3,0,1,,,,
2023-09-29 20:55:05,2023-09-29 15:55:05,22.8,5.26,0,1,,,,
2023-09-29 21:00:05,2023-09-29 16:00:05,23.2,5.21,0,1,,,,
2023-09-29 21:05:05,2023-09-29 16:05:05,22.2,5.22,0,1,,,,
2023-09-29 21:10:05,2023-09-29 16:10:05,21.9,5.22,0,1,,,,
2023-09-29 21:15:05,2023-09-29 16:15:05,21.2,5.22,0,1,,,,
2023-09-29 21:20:05,2023-09-29 16:20:05,21.5,5.21,0,1,,,,
2023-09-29 21:25:05,2023-09-29 16:25:05,20.9,5.19,0,1,,,,
2023-09-29 21:30:05,2023-09-29 16:30:05,20.9,5.17,0,1,,,,
2023-09-29 21:35:05,2023-09-29 16:35:05,20.6,5.17,0,1,,,,
2023-09-29 21:40:05,2023-09-29 16:40:05,20.6,5.17,0,1,,,,
2023-09-29 21:45:05,2023-09-29 16:45:05,20.3,5.15,0,1,,,,
2023-09-29 21:50:05,2023-09-29 16:50:05,19.9,5.15,0,1,,,,
2023-09-29 21:55:05,2023-09-29 16:55:05,20.3,5.14,0,1,,,,
2023-09-29 22:00:05,2023-09-29 17:00:05,20.3,5.15,0,1,,,,
2023-09-29 22:05:05,2023-09-29 17:05:05,19.6,5.13,0,1,,,,
2023-09-29 22:10:05,2023-09-29 17:10:05,19.6,5.13,0,1,,,,
2023-09-29 22:15:05,2023-09-29 17:15:05,19.6,5.13,0,1,,,,
2023-09-29 22:20:05,2023-09-29 17:20:05,19.6,5.13,0,1,,,,
